FID,providerid,uid,caretype,price,capacity,quality,provider_l,provider_1
8476,XGW3TQ2R,8477,family,85,39,4,-93.111599999999996,45.141480000000001
8477,GMZ5NU8P,8478,center,333,31,3,-93.111321000000004,44.958260000000003
8478,ZGT3DU9X,8479,family,169,32,1,-93.111091613799999,45.141510009800001
8479,KZR6WB9Y,8480,family,152,28,2,-93.111080000000001,45.042319999999997
8480,MRC0BU3N,8481,family,217,2,1,-93.110801696799996,44.817806243900002
8481,NFQ8MC7J,8482,family,206,35,4,-93.110780000000005,44.817410000000002
8482,DIX6TD7A,8483,center,212,73,3,-93.110770000000002,44.806199999999997
8483,JHD7CF7B,8484,center,261,25,1,-93.110690000000005,45.070329999999998
8484,XHY9SC4P,8485,family,255,18,3,-93.110659999999996,45.010219999999997
8485,EGW0HI6A,8486,family,183,37,1,-93.110349999999997,45.195290000000000
8486,USO8PX1Q,8487,family,236,22,1,-93.110270000000000,45.023000000000003
8487,VYW2ZN7N,8488,family,144,44,2,-93.110259999999997,44.936500000000002
8488,STQ3PF2W,8489,family,94,15,2,-93.110249999999994,44.954239999999999
8489,REC9WR2I,8490,family,41,10,4,-93.110190000000003,45.065429999999999
8490,EIP0JE4D,8491,family,191,13,2,-93.109947204600005,45.022998809800001
8491,SXE8BB7N,8492,family,271,41,3,-93.109880000000004,45.076270000000001
8492,CEQ4GY8C,8493,family,68,3,4,-93.109849999999994,44.972679999999997
8493,HBQ1WS7I,8494,family,201,12,1,-93.109759999999994,44.939430000000002
8494,UZQ6GA5V,8495,family,17,16,3,-93.109300000000005,44.748829999999998
8495,UUG3RS7X,8496,family,192,20,3,-93.109016418500005,44.748870849600003
8496,ENJ2CC3L,8497,family,207,15,3,-93.108850000000004,44.802450000000000
8497,XAL5NW1S,8498,family,182,29,1,-93.108850000000004,44.969369999999998
8498,QMQ5MA9E,8499,family,133,35,3,-93.108688354500003,45.025527954099999
8499,EVN0CP9J,8500,center,427,89,2,-93.108630000000005,44.779600000000002
8500,FSE0XF3S,8501,family,275,3,4,-93.108429999999998,44.614600000000003
8501,ZZB6TX2V,8502,center,111,76,4,-93.108109999999996,44.977969999999999
8502,UXF3WG3E,8503,family,266,25,4,-93.108047485399993,44.989902496299997
8503,FMY1JS0K,8504,center,229,65,3,-93.107849999999999,44.776930000000000
8504,BIS4SQ0D,8505,family,151,27,4,-93.107770000000002,44.815080000000002
8505,NSE6PE6Q,8506,center,181,71,1,-93.107540000000000,45.716839999999998
8506,OFZ5XZ3L,8507,family,54,40,4,-93.107360000000000,44.741689999999998
8507,UVE4XP9O,8508,center,270,41,2,-93.106870000000001,44.973559999999999
8508,KGK3UU7M,8509,family,249,13,4,-93.106859999999998,45.366940000000000
8509,RUM7QD9N,8510,center,192,88,3,-93.106781005900004,44.982780456500002
8510,ZNL4UF2Y,8511,family,53,31,1,-93.106700000000004,45.195639999999997
8511,RSB9UW5J,8512,center,420,94,1,-93.106669999999994,44.803829999999998
8512,OME6RI3W,8513,family,164,33,3,-93.106200000000001,45.368400000000001
8513,GYO4BO9U,8514,center,347,50,2,-93.105964660599994,44.980258941700001
8514,MRH3ML1D,8515,center,140,48,4,-93.104804992699997,44.817432403600002
8515,WVF8GG6B,8516,center,289,95,2,-93.104669999999999,44.795740000000002
8516,JSP4EL8D,8517,family,171,49,2,-93.104209999999995,44.920229999999997
8517,AKA7FZ1X,8518,family,166,11,4,-93.103999999999999,44.974429999999998
8518,LJV4UO9T,8519,family,85,31,2,-93.103809999999996,44.741199999999999
8519,ILE8OP1E,8520,family,26,20,4,-93.103759999999994,45.141359999999999
8520,QOM2HZ3M,8521,family,12,11,3,-93.102930000000001,44.905769999999997
8521,UGU2LX4W,8522,family,237,10,3,-93.102710000000002,44.748199999999997
8522,LLM6GP5P,8523,family,243,6,1,-93.102401733400001,44.900695800800001
8523,WBJ5JK1W,8524,family,44,39,2,-93.102209999999999,44.921120000000002
8524,SVR6BQ2H,8525,family,59,43,1,-93.100959777800000,45.210170745799999
8525,WYI3KR3M,8526,family,276,32,4,-93.100459999999998,44.913040000000002
8526,PXO0JT4I,8527,center,137,52,1,-93.100279999999998,44.916460000000001
8527,UJJ3SW0X,8528,family,293,47,4,-93.099999999999994,44.975729999999999
8528,TLE9YW9D,8529,center,250,53,3,-93.099512000000004,48.114359999999998
8529,XKO0TB3H,8530,family,241,1,2,-93.099502563499996,48.114322662399999
8530,OUU0VZ7N,8531,family,21,31,2,-93.099171999999996,44.946559999999998
8531,RZX5KR6O,8532,family,293,7,4,-93.098669999999998,44.974950000000000
8532,RDN5CV5C,8533,family,298,31,1,-93.097991943400004,45.018894195599998
8533,ZZV2UN6K,8534,family,121,33,1,-93.097671508800005,45.196617126500001
8534,QUG8JM5Z,8535,family,110,21,2,-93.097465515099998,44.751598358199999
8535,UUK9DJ2T,8536,family,112,32,3,-93.096999999999994,44.898679999999999
8536,DNT1RY7I,8537,family,248,32,3,-93.096527099599996,45.381080627400003
8537,DBX7NB3Y,8538,center,371,51,3,-93.096419999999995,45.380969999999998
8538,VRO4OA5E,8539,family,196,32,1,-93.096400000000003,44.915540000000000
8539,CSM2CS6B,8540,family,132,35,3,-93.096100000000007,45.209949999999999
8540,DZU1LE5A,8541,family,261,19,3,-93.095840454099999,45.018917083700003
8541,HFJ0OZ9T,8542,family,12,48,3,-93.095839999999995,44.745489999999997
8542,BVM1HC3F,8543,family,26,27,1,-93.095839999999995,45.019159999999999
8543,ACB4KY0B,8544,family,139,31,1,-93.095690000000005,44.960709999999999
8544,IRR0FS2D,8545,center,473,53,4,-93.095669999999998,44.932350000000000
8545,VEY5TU6P,8546,center,442,52,3,-93.095214843799994,44.987213134800001
8546,SJZ8TL0O,8547,center,355,22,3,-93.095209999999994,44.959150000000001
8547,NFZ2DX2D,8548,family,215,43,4,-93.095119999999994,44.925130000000003
8548,CGE4BN1H,8549,family,98,46,2,-93.095085143999995,44.993804931600003
8549,MKY7DE3G,8550,family,229,35,1,-93.095039367699997,44.816165924099998
8550,BNZ0ZX4N,8551,family,291,46,2,-93.095020000000005,44.816440000000000
8551,HKN7RC1T,8552,family,144,7,4,-93.094436645499997,44.999088287399999
8552,QGV9AC8R,8553,family,104,35,4,-93.094380000000001,44.999360000000003
8553,UUP6BR7O,8554,family,32,40,1,-93.094282000000007,44.909599999999998
8554,NCB7WE2U,8555,family,224,38,2,-93.093742370599998,44.961040496800003
8555,BZR7YC9G,8556,family,85,34,3,-93.093742370599998,48.111545562700002
8556,LFM6NE9N,8557,family,56,41,2,-93.093643999999998,48.111469999999997
8557,USL7RU7X,8558,family,123,19,1,-93.093643000000000,48.111469999999997
8558,EBN4BH2D,8559,family,150,37,1,-93.093383789100002,44.952075958300000
8559,NDX2AE0E,8560,family,284,34,4,-93.093119999999999,44.987929999999999
8560,NPT2FS9D,8561,family,196,20,1,-93.092758178699995,44.894508361800000
8561,UOZ8YD0T,8562,family,139,45,1,-93.092730000000003,44.994740000000000
8562,OQH8FN5J,8563,center,236,23,1,-93.092680000000001,44.905050000000003
8563,SYL9ME4U,8564,family,242,30,2,-93.092600000000004,44.948349999999998
8564,IFI9JI6U,8565,family,88,2,2,-93.092429999999993,44.945140000000002
8565,TFK0QF1X,8566,family,288,20,1,-93.092190000000002,45.146200000000000
8566,QDA3SM2T,8567,family,149,30,2,-93.091260000000005,44.916699999999999
8567,AHO5ZM6Q,8568,family,258,12,3,-93.091139999999996,45.038969999999999
8568,MNX3UW5M,8569,family,102,45,1,-93.090957641599999,44.912220001199998
8569,WWB2DL9W,8570,family,27,43,1,-93.090190000000007,45.716510000000000
8570,RSL7PS1R,8571,family,112,12,2,-93.089709999999997,44.938870000000001
8571,GWZ6YY2O,8572,family,78,45,4,-93.089500427199994,44.919288635299999
8572,YPK9YB8J,8573,family,0,26,4,-93.089027404800007,44.938827514600000
8573,MGC8PL0C,8574,family,156,21,3,-93.087980000000002,44.910409999999999
8574,NWG5WL0W,8575,center,397,82,4,-93.087339999999998,44.908980000000000
8575,YSZ9CR3I,8576,family,258,36,3,-93.087180000000004,44.988639999999997
8576,LRY7ZE1T,8577,family,241,5,2,-93.086730000000003,45.018770000000004
8577,IJU5ZQ7Y,8578,family,204,5,4,-93.086510000000004,44.968510000000002
8578,SEC8JR7L,8579,family,235,9,4,-93.086240000000004,45.058579999999999
8579,ICO9HM4Y,8580,family,137,6,3,-93.086219787600001,44.988010406500003
8580,GAG2HG9M,8581,center,231,36,3,-93.086089999999999,44.910100000000000
8581,MJL2AZ7N,8582,center,379,63,4,-93.085890000000006,44.931600000000003
8582,QSY9ZU0A,8583,center,190,29,2,-93.085870000000000,44.988010000000003
8583,NFV6BG6L,8584,family,255,43,3,-93.084632873499999,45.009120941200003
8584,BPY7UO3A,8585,family,101,32,4,-93.084630000000004,45.008730000000000
8585,IWF0VQ0P,8586,center,187,66,4,-93.084509999999995,44.986629999999998
8586,FJK5XL9V,8587,family,23,48,4,-93.084389999999999,44.747669999999999
8587,NQE9DP8F,8588,center,162,78,2,-93.084342956499995,44.970081329300001
8588,JHG8YT2G,8589,family,220,22,4,-93.084339999999997,44.969819999999999
8589,EOX6HA3M,8590,family,103,37,4,-93.084320000000005,44.998910000000002
8590,XMA1VB9D,8591,center,169,84,4,-93.083990000000000,45.136389999999999
8591,ZMI8GP9N,8592,family,208,46,3,-93.083671569800003,45.002723693800000
8592,ORV6ZN9R,8593,family,60,8,3,-93.083641052199994,44.975719451899998
8593,BQC9MI7D,8594,family,149,32,2,-93.083610534700000,44.932273864700001
8594,QWH6OR3M,8595,family,263,50,2,-93.083550000000002,44.974130000000002
8595,HEV4PS2D,8596,family,181,12,3,-93.083449999999999,45.021520000000002
8596,XRX2KN7H,8597,family,203,35,3,-93.083330000000004,44.975720000000003
8597,ANF0FU3Y,8598,family,253,23,4,-93.083029999999994,45.070580000000000
8598,NLN0VO8N,8599,family,19,44,2,-93.082702636700006,45.020774841300003
8599,GOK2NN5U,8600,family,214,18,2,-93.082520000000002,44.890129999999999
8600,TAX7ZI5F,8601,family,127,21,1,-93.082459999999998,44.928579999999997
8601,QMN0TG4T,8602,family,239,21,3,-93.082149999999999,44.976199999999999
8602,URD7AP6L,8603,family,156,15,2,-93.081460000000007,45.055990000000001
8603,QEW2BP5Y,8604,family,99,48,4,-93.080810000000000,44.981999999999999
8604,ZVB3YT6D,8605,family,144,45,3,-93.080497741700000,44.973808288599997
8605,PSD3KL7T,8606,center,338,36,4,-93.080250000000007,44.973030000000001
8606,WJC0ZJ5A,8607,family,165,2,2,-93.080100000000002,44.967359999999999
8607,QRB7NF4K,8608,family,273,14,1,-93.080050000000000,44.889180000000003
8608,CFQ7LY0U,8609,family,175,37,1,-93.080024719199997,45.078720092799998
8609,JXX8GM1G,8610,center,232,64,4,-93.079727172899993,44.808834075900002
8610,JJY0UZ6Q,8611,family,107,7,4,-93.079620000000006,44.993369999999999
8611,CAK7YN2X,8612,center,472,26,2,-93.079330444299998,44.889583587600001
8612,HBH7PG5B,8613,center,158,31,3,-93.079080000000005,45.078769999999999
8613,ACQ2OH1Z,8614,family,101,11,1,-93.079040000000006,44.808010000000003
8614,ZFC6WC1Z,8615,family,231,26,3,-93.078699999999998,44.902000000000001
8615,ZHK2IF3A,8616,family,122,15,4,-93.077799999999996,44.930650000000000
8616,LPM7CD1D,8617,family,244,25,3,-93.077758789100002,45.037105560299999
8617,EZD8LL0Z,8618,center,296,20,1,-93.077539999999999,45.026460000000000
8618,LWJ4WL3L,8619,family,32,48,2,-93.077380000000005,44.990369999999999
8619,MFJ1RG3U,8620,family,178,9,4,-93.077380000000005,45.012610000000002
8620,ALR8YN3A,8621,center,341,68,1,-93.077308654800007,44.978469848600000
8621,WXG9ZU9U,8622,family,55,26,4,-93.076980000000006,44.978470000000002
8622,TIA0AV5L,8623,family,233,1,1,-93.076430000000002,45.076569999999997
8623,WVX3TK9B,8624,family,88,35,2,-93.075839999999999,44.973559999999999
8624,ZPZ1RB9L,8625,family,88,41,2,-93.075810000000004,44.993119999999998
8625,SVH0CH1K,8626,family,121,41,1,-93.075500488299994,44.907840728799997
8626,PLR3FT3J,8627,family,216,38,4,-93.075419999999994,44.972279999999998
8627,PJU0KI0H,8628,family,148,7,1,-93.075000000000003,44.969960000000000
8628,RIS2WU8I,8629,family,18,27,3,-93.074668884299996,44.931804657000001
8629,LNP3UX5H,8630,center,396,51,1,-93.074389999999994,44.470199999999998
8630,RYR6RU9Q,8631,family,80,42,2,-93.074380000000005,47.393140000000002
8631,BNE2ZA9K,8632,family,161,22,3,-93.074340000000007,44.941650000000003
8632,GFM6FD1F,8633,family,91,49,2,-93.074340000000007,44.958370000000002
8633,PIV7IO7A,8634,center,381,39,4,-93.074309999999997,44.913969999999999
8634,FDO5WR4V,8635,family,66,22,3,-93.074200000000005,44.931770000000000
8635,JTV9RC2W,8636,family,160,10,3,-93.073740000000001,44.922429999999999
8636,QRS7WS2I,8637,family,122,30,2,-93.073719999999994,45.050010000000000
8637,QCO3OW7D,8638,center,220,62,2,-93.073250000000002,44.906559999999999
8638,PZV4UT7X,8639,family,59,8,1,-93.073250000000002,44.982129999999998
8639,AEH1CE3Q,8640,family,2,49,2,-93.073211669900004,44.931327819800003
8640,RPK3SV2L,8641,family,218,21,2,-93.073070000000001,44.931399999999996
8641,RFR3JA9Q,8642,family,262,9,1,-93.072448730500000,45.076831817600002
8642,TBI2LP9I,8643,family,229,48,3,-93.072400000000002,45.076569999999997
8643,CLU4RN1O,8644,family,231,43,3,-93.072050000000004,44.803280000000001
8644,SMQ5DV7B,8645,family,64,49,3,-93.071685790999993,44.801773071299998
8645,RMA9TH0P,8646,family,255,11,3,-93.071280000000002,44.920510000000000
8646,XRD3WE5F,8647,family,137,12,2,-93.070953369099996,45.009330749500002
8647,JRY5GW5I,8648,center,455,74,3,-93.070740000000001,44.970920000000000
8648,KNB8IZ7Q,8649,family,157,35,1,-93.070409999999995,44.739570000000001
8649,SSK1DB5Y,8650,family,223,37,4,-93.069717407200002,45.072658538799999
8650,EAB5WW7G,8651,center,238,85,1,-93.069633483900006,44.973907470699999
8651,JLY8UA4O,8652,family,83,15,3,-93.069509999999994,44.958570000000002
8652,PGG4JF2G,8653,center,421,41,4,-93.069488525400004,45.720977783199999
8653,SJK5ZX7F,8654,family,104,43,3,-93.069239999999994,44.882379999999998
8654,PKC1YA8I,8655,family,288,33,4,-93.069149999999993,44.959040000000002
8655,BCI4MC2L,8656,center,174,57,1,-93.069090000000003,44.968229999999998
8656,CEI8IR7X,8657,center,162,50,4,-93.068960000000004,44.891019999999997
8657,BFZ0ML1B,8658,family,34,11,2,-93.068820000000002,45.009020000000000
8658,VDE4OR2N,8659,family,89,29,3,-93.068380000000005,44.997439999999997
8659,ATS7EN8Z,8660,center,241,97,2,-93.068269999999998,44.970039999999997
8660,YPE3DT5C,8661,center,417,32,4,-93.068209999999993,44.915280000000003
8661,IRU3KI9G,8662,family,88,44,3,-93.067779999999999,45.074060000000003
8662,TLI4GF7E,8663,family,118,28,4,-93.067729999999997,45.012929999999997
8663,XLQ4FN2A,8664,center,215,37,4,-93.067359999999994,45.033740000000002
8664,WVT7AB1V,8665,family,241,12,1,-93.067260000000005,44.979570000000002
8665,ZUL4VA6W,8666,family,292,3,4,-93.067250000000001,44.973630000000000
8666,XRR1WB0F,8667,center,337,39,2,-93.066829999999996,44.901049999999998
8667,ECV5GI6E,8668,center,365,34,2,-93.066670000000002,44.985390000000002
8668,GEW5LH2E,8669,family,296,49,2,-93.066280000000006,45.487299999999998
8669,TCX2QB1A,8670,family,267,35,4,-93.066050000000004,45.043460000000003
8670,MRJ6BL1L,8671,family,285,36,1,-93.065690000000004,44.972349999999999
8671,IHB3WI6N,8672,family,214,11,1,-93.065219999999997,44.954349999999998
8672,VFF6PP7R,8673,center,269,48,4,-93.064409999999995,44.902189999999997
8673,XML5ST5D,8674,family,289,43,2,-93.064329999999998,44.961880000000001
8674,WUV3ZC5V,8675,family,103,17,2,-93.063850000000002,44.981389999999998
8675,WRC4LD2D,8676,family,292,29,1,-93.063689999999994,44.879219999999997
8676,PPO0HI0U,8677,family,191,2,1,-93.063461303699995,44.959888458300000
8677,RPT5SF2K,8678,family,208,37,1,-93.063360000000003,45.078910000000000
8678,VZP2UA0G,8679,family,233,2,2,-93.063141999999999,44.959890000000001
8679,CLO8ED3S,8680,family,251,12,3,-93.063141000000002,44.959890000000001
8680,ARQ3AF1Q,8681,family,178,26,1,-93.063140000000004,44.959769999999999
8681,MEJ2TR2Q,8682,family,141,38,4,-93.063000000000002,44.889539999999997
8682,CIW4CL4O,8683,family,163,27,1,-93.062200000000004,44.913890000000002
8683,QFM8EP9B,8684,family,210,48,4,-93.062100000000001,45.241059999999997
8684,NGV7IO4O,8685,family,32,27,4,-93.061859999999996,44.888469999999998
8685,LIL1YB1P,8686,center,211,49,3,-93.061859999999996,44.978679999999997
8686,LRF1AJ6L,8687,family,86,44,2,-93.061580000000006,44.839820000000003
8687,YJI3SF8O,8688,family,300,11,2,-93.061480000000003,44.978679999999997
8688,SBI2GT8Q,8689,family,76,2,4,-93.061477661100000,44.978446960399999
8689,ONG7MB6O,8690,family,143,10,3,-93.061269999999993,43.867550000000001
8690,IPQ7CH6F,8691,family,248,49,1,-93.061149999999998,44.973239999999997
8691,CSY2WQ5B,8692,family,236,19,1,-93.061099999999996,44.968760000000003
8692,MUH6YI0T,8693,center,170,90,3,-93.061012268100001,44.960998535199998
8693,RVG6PR1M,8694,family,300,41,4,-93.060839999999999,45.081930000000000
8694,FOZ9FX7E,8695,family,125,32,1,-93.060770000000005,44.961500000000001
8695,DWA6II2O,8696,family,220,6,3,-93.060689999999994,44.891669999999998
8696,IGG4QR7B,8697,family,252,10,1,-93.060638427699999,44.978393554699998
8697,BPZ5CD3P,8698,family,91,44,3,-93.060170999999997,44.964230000000001
8698,THH4ZG6B,8699,family,179,46,2,-93.060019999999994,43.869959999999999
8699,QOE9PG2E,8700,family,110,29,3,-93.059740000000005,44.919020000000003
8700,VZX8NG1S,8701,family,228,32,4,-93.059364318799993,44.897945404100000
8701,BTP8IM6Q,8702,family,54,19,2,-93.059269999999998,44.901200000000003
8702,FYX1ZL1B,8703,family,250,42,2,-93.059250000000006,44.898159999999997
8703,XWR8IV1W,8704,center,430,43,2,-93.058959960899998,44.884639739999997
8704,PKX1AI1I,8705,family,18,20,3,-93.058689999999999,45.035049999999998
8705,SSW9XA3Y,8706,family,0,28,4,-93.058650000000000,44.896329999999999
8706,STR9GV0E,8707,center,190,86,1,-93.058310000000006,45.035580000000003
8707,XFA2JV2W,8708,family,159,45,2,-93.058258056599996,45.575828552200001
8708,VBP0UU2H,8709,family,169,33,1,-93.057829999999996,44.846600000000002
8709,SDV5BK3F,8710,family,105,17,1,-93.057548522900007,44.846542358400001
8710,BEZ0BB7I,8711,family,130,12,1,-93.056899999999999,45.052160000000001
8711,DOG9OY5Q,8712,family,276,23,4,-93.056861999999995,44.964239999999997
8712,XHO4DL2M,8713,center,227,73,3,-93.056861877399996,44.964008331300001
8713,JUC0IG8C,8714,center,425,54,4,-93.056860000000000,44.963720000000002
8714,RUE8GX4M,8715,family,110,13,2,-93.056669999999997,44.887369999999997
8715,BDZ1KS3Z,8716,family,147,4,2,-93.056541442899999,45.016330719000003
8716,QUN1BX3H,8717,center,441,56,4,-93.056449890099998,44.887390136699999
8717,OGF4XX8P,8718,family,55,26,1,-93.056373596200004,44.896770477300002
8718,ISG4NM1S,8719,family,158,18,1,-93.056290000000004,44.904400000000003
8719,UJV3QY3M,8720,family,84,12,2,-93.056289672899993,44.973968505899997
8720,BLO2VY6P,8721,family,152,38,2,-93.056179999999998,45.016330000000004
8721,PAJ9RK5F,8722,family,257,24,3,-93.056169999999995,44.836120000000001
8722,CSF0MK7R,8723,family,270,0,1,-93.056039999999996,44.907110000000003
8723,MSL5UJ3Y,8724,family,284,14,1,-93.055950999999993,43.868949999999998
8724,BXA2ZN8E,8725,center,389,59,2,-93.055930000000004,43.869439999999997
8725,NVZ3FC2Y,8726,center,176,46,3,-93.055750000000003,43.875590000000003
8726,GYP3QP9N,8727,family,48,48,3,-93.055710000000005,43.872810000000001
8727,HJX2LK7D,8728,family,230,7,4,-93.055503845199993,43.927623748800002
8728,KYM2MQ1M,8729,center,457,24,4,-93.055470000000000,45.168480000000002
8729,ONB6PX2O,8730,family,268,11,1,-93.055389404300001,43.869911193800000
8730,VZR2NY8H,8731,family,299,44,2,-93.055319999999995,44.837739999999997
8731,HQA0EW9R,8732,family,47,9,1,-93.055259704600005,44.837505340600003
8732,CEQ9ZX2A,8733,family,173,17,1,-93.055090000000007,45.159630000000000
8733,XZY2RD7Q,8734,family,217,23,3,-93.055059999999997,44.862549999999999
8734,BBA1NR0T,8735,center,118,100,2,-93.055046081499995,44.899360656699997
8735,SJC2WJ9Y,8736,family,100,0,3,-93.054839999999999,44.859400000000001
8736,HWA1VC0G,8737,family,173,7,4,-93.054810000000003,45.824559999999998
8737,FVA8OO8G,8738,family,291,22,3,-93.054789999999997,45.165390000000002
8738,VWU4SX5Q,8739,family,116,40,2,-93.054519653300005,43.867851257300003
8739,OSI7PN9H,8740,family,245,35,2,-93.054490000000001,43.867550000000001
8740,DAZ4OT3V,8741,family,46,23,1,-93.054336547899993,45.159866332999997
8741,RHI3CW4H,8742,family,16,24,2,-93.054249999999996,44.960610000000003
8742,UMO5YM3J,8743,family,235,28,4,-93.054180000000002,44.855379999999997
