providerid,uid,caretype,price,capacity,quality,provider_long,provider_lat
FSH7IX5M,8989,family,79,0,3,-93.00668,45.33437
WWT4ON4T,8990,center,230,74,2,-93.00667,45.48365
JNY1FT2H,8991,family,29,11,1,-93.00635528564453,45.18032836914063
PVU2XG2N,8992,family,135,7,2,-93.00621795654297,45.08639144897461
OUE6YP7O,8993,family,211,11,4,-93.00614,44.97724
OIQ1ET4X,8994,family,5,21,1,-93.00587,45.05862
CUK6FA1P,8995,center,431,53,4,-93.00548000000001,45.02554
EWH3AG7E,8996,center,392,30,1,-93.00521000000001,44.94077
ZBR8XF1H,8997,center,354,94,4,-93.00516,43.66762
MQF2UA5N,8998,center,170,61,2,-93.00509,45.94337
SCT9KT6I,8999,family,12,29,3,-93.00505065917969,44.99291229248047
EBP3QS9C,9000,family,188,24,4,-93.004662,45.01937
GYU1UR2T,9001,family,108,40,1,-93.00454000000001,45.01521
CBO7CU9B,9002,family,24,14,2,-93.00451,45.06091
KPZ3MC4A,9003,family,175,38,3,-93.00432586669922,45.50004196166992
IAT0WG9W,9004,family,246,24,1,-93.00422,45.1804
ROL1WR9M,9005,family,223,28,4,-93.00421,45.48401
DRZ6JZ1J,9006,family,97,20,3,-93.00418000000001,45.17836
YBX2KJ7C,9007,center,459,76,1,-93.00405120849609,44.92383193969727
BBY2PS0N,9008,center,281,72,3,-93.00394,45.02432
YNZ0OJ3E,9009,center,275,22,4,-93.00385,45.01521
YYZ0ZI0S,9010,family,135,3,1,-93.00381,45.16767
DAO7WN0I,9011,center,204,77,2,-93.00378000000001,43.65628
UUW5LU9E,9012,family,80,32,3,-93.00372,45.04451
DZX4XD0I,9013,family,198,39,4,-93.00368,45.24076
XGM4PM1W,9014,family,267,39,1,-93.00364999999999,44.91388
NYZ1WH3N,9015,family,31,28,3,-93.00363922119141,44.91365814208984
SKJ9OE6Y,9016,family,300,9,3,-93.00333000000001,44.91337
QMU4CM4V,9017,center,424,51,4,-93.00302124023438,45.24387359619141
IBR1AC5Y,9018,center,268,62,1,-93.00293000000001,45.50018
FIG4CD4W,9019,family,251,26,3,-93.00282,45.16815
BGV6GX7M,9020,family,52,44,1,-93.00252,45.05934
CBB7EB6K,9021,family,96,16,2,-93.00205,43.65655
LST1TG0K,9022,family,210,23,2,-93.00203000000001,43.67134
MYL8OU4E,9023,center,452,55,2,-93.00192,44.58717
FHF3MD1T,9024,family,45,8,2,-93.00152,43.65018
KDZ1HE8F,9025,family,98,39,1,-93.00145721435547,43.66772842407227
XSC4TH4U,9026,center,487,100,4,-93.00141906738281,43.65008926391602
EON2JZ9T,9027,center,424,40,2,-93.00138092041016,43.66773223876953
EEK7RF6L,9028,center,476,88,3,-93.00127999999999,44.84247
IXR5PM3D,9029,center,184,78,1,-93.00127000000001,44.85697
OKE2FP6A,9030,family,268,27,3,-93.00089263916016,44.8425178527832
LFR6MZ2E,9031,family,87,37,4,-93.00054168701172,45.02100372314453
DJP9KF6K,9032,family,199,24,3,-93.00033999999999,44.99811
HCI2JI0M,9033,center,239,95,3,-93.00012,45.76
WBF8ZH0Z,9034,family,108,5,1,-92.99973,45.06408
GXQ2CO9T,9035,center,120,97,2,-92.99949645996094,43.67398071289063
TTB2OJ4G,9036,center,346,90,4,-92.99948000000001,45.42148
DRT5PE6Y,9037,family,297,14,4,-92.99943,45.00498
BGD2KH7U,9038,family,236,37,3,-92.99942,45.03374
TYY4ON3J,9039,center,269,90,2,-92.99929809570313,45.06407928466797
SGQ5SC1R,9040,family,51,28,3,-92.99900054931641,44.94684600830078
CMG6OU1I,9041,center,125,74,4,-92.999,44.98969
CYW1LZ6R,9042,family,28,46,1,-92.99886322021484,45.27614974975586
BZW1VJ8F,9043,center,400,61,4,-92.99876999999999,45.04415
AHY4HW0H,9044,center,298,66,1,-92.99874,44.96921
OHV2OJ1W,9045,family,215,24,3,-92.99871,45.00238
QPD0RW9K,9046,family,180,23,2,-92.99869537353516,45.1545295715332
SXZ6HD7P,9047,family,14,46,3,-92.99866,45.0201
SIY6HE6H,9048,center,373,28,2,-92.99854000000001,44.94682
ORK3RM4E,9049,center,126,56,4,-92.99815,44.0456
KAC0MR3S,9050,family,75,17,4,-92.99808,44.87137
YEN8UE6H,9051,family,137,40,3,-92.99807,44.98056
ACO2XW8V,9052,center,445,25,3,-92.99797,45.33192
IFK1RU8N,9053,center,308,79,2,-92.99790191650391,44.87137603759766
ZEU7WZ7O,9054,center,187,61,4,-92.99742126464844,45.02076721191406
IIQ9DR2R,9055,family,134,46,1,-92.99715423583984,43.66540908813477
QLU6YH8T,9056,family,138,20,4,-92.99712,43.65459
UUW1ZM9H,9057,center,195,68,3,-92.99697113037109,43.65458679199219
HBY2JE5T,9058,family,35,36,2,-92.99697000000001,45.33406
VVB8UQ1G,9059,family,42,31,4,-92.99696350097656,43.66538619995117
BRV3QZ7M,9060,center,175,38,2,-92.99692535400391,45.04924774169922
NMA1WM1Q,9061,family,244,10,3,-92.99692,45.0495
ONB5KN8M,9062,family,173,47,4,-92.99684000000001,45.05835
FUL7CV6Q,9063,center,236,32,4,-92.99682,46.01005
HJE7DC1Y,9064,family,224,13,2,-92.99670999999999,43.86882
GRJ6ZI6L,9065,family,296,44,4,-92.99657999999999,45.03062
CHS1OF9E,9066,center,376,77,4,-92.99656677246094,45.06466293334961
GRY9JR0X,9067,center,393,59,1,-92.99651336669922,45.15266799926758
IJY1EB9N,9068,center,241,31,3,-92.99641,45.5777
UNU1QD8B,9069,family,40,29,3,-92.99627,43.66057
QDE6TI3S,9070,family,17,16,3,-92.99625,43.66054
SXM5UP2E,9071,family,42,8,4,-92.99615478515625,43.66065216064453
ZVT4ZR9E,9072,center,105,65,4,-92.996,45.0329
JFL3QG7S,9073,family,220,44,2,-92.99588,44.86655
AMX2PS5J,9074,family,164,36,3,-92.99571,43.66919
ENP7WM7P,9075,family,251,45,1,-92.9957,44.99964
DQU6SD5I,9076,center,362,41,1,-92.99564,45.15443
UBG6SF4B,9077,family,2,1,4,-92.99537100000001,45.01606
NZW0TB9W,9078,family,243,0,1,-92.99536000000001,44.98495
STN4PQ9H,9079,family,37,2,3,-92.99529,45.02876
XVV2PW0W,9080,family,283,3,3,-92.99518999999999,45.27727
WOE7GS4S,9081,family,192,1,2,-92.99515,45.34033
JBS2SB9K,9082,center,399,79,3,-92.99494934082031,45.03335189819336
DUW4CU3E,9083,family,185,25,1,-92.99491119384766,45.0328483581543
LWF9IB6M,9084,center,138,67,1,-92.99491,43.6642
VEJ3VK6G,9085,family,179,48,2,-92.99488067626953,44.97325897216797
QIW4JV7P,9086,family,2,3,2,-92.99477,45.14729
PWM0KD2H,9087,family,218,17,3,-92.99467,45.32854
EEG3DR8K,9088,family,56,30,3,-92.99463653564453,44.68848037719727
MLJ3GC9D,9089,family,150,45,1,-92.99454,45.04127
WJQ1IA1Z,9090,family,29,2,3,-92.99449157714844,45.12514877319336
ITA8GV4N,9091,family,236,13,2,-92.99446,44.83599
GXS6FY9H,9092,family,202,21,2,-92.99439,45.03285
HKJ8CG9F,9093,center,240,90,2,-92.994384765625,44.94127655029297
IDR1WA1Z,9094,center,192,69,2,-92.99413,45.27681
APF0TY1C,9095,family,218,37,4,-92.99377,45.12007
YSA8SU7C,9096,family,103,25,4,-92.99369,45.1012
UHL0NM1J,9097,family,268,26,1,-92.9936,45.05505
BJH2CZ5H,9098,family,210,45,3,-92.99355316162109,43.65814590454102
FKB7UK3I,9099,center,190,99,3,-92.99334,44.8441
YTO8XL7U,9100,family,271,41,3,-92.99332200000001,44.97331
MIH1TD5U,9101,center,449,20,1,-92.993321,44.97331
AFJ7EX7J,9102,family,67,16,2,-92.99308000000001,45.34482
OIJ8RD9T,9103,family,212,41,1,-92.99305,45.5416
CGB3FV6N,9104,center,341,84,4,-92.99298,45.12017
JWY5LP6H,9105,family,222,43,2,-92.99295043945313,44.84410095214844
KCD1QB5T,9106,center,463,23,2,-92.992919921875,44.27009582519531
HZB5AB8B,9107,family,31,22,4,-92.99283,45.13402
AHW0GQ0T,9108,family,241,28,3,-92.99266,45.15536
GHW3LN9U,9109,family,182,36,3,-92.99257,44.94741
LYO5WO4B,9110,family,217,16,2,-92.99247,44.84375
UPH8JG8V,9111,center,160,53,2,-92.99227905273438,44.27214813232422
XGU1JZ6I,9112,center,123,35,3,-92.99218000000001,45.28456
IDW2BX4S,9113,family,82,38,2,-92.992,45.13295
VYE1BZ1S,9114,center,311,98,1,-92.99185943603516,44.9704475402832
SAG5OW5M,9115,center,346,67,4,-92.99141693115234,45.06895065307617
CUX1JD2K,9116,family,168,50,1,-92.99127960205078,45.12253189086914
VPT1KX6R,9117,family,134,28,2,-92.99115999999999,45.34878
VBU7LV1Q,9118,family,58,9,2,-92.99109,45.51169
BAI4MN6H,9119,family,117,9,2,-92.99066925048828,44.83753204345703
ZRE4LL2N,9120,family,249,49,1,-92.99018096923828,45.32089996337891
OJS9YZ0J,9121,family,197,39,4,-92.9901,45.35273
LCH1PY8Q,9122,family,224,7,4,-92.98968505859375,44.2670783996582
BIS7ND5W,9123,family,147,50,1,-92.98943,45.27631
VYR7RN7I,9124,family,108,11,1,-92.98941000000001,45.27631
DKD9EZ4P,9125,center,447,83,4,-92.9894,45.27631
TMA6AA7J,9126,family,264,35,1,-92.98914337158203,44.91022109985352
YHJ9SO3P,9127,center,316,68,1,-92.98914000000001,44.90996
MDS6JA7X,9128,center,354,34,2,-92.98900999999999,45.28075
FRO0XQ6C,9129,family,37,27,3,-92.98892211914063,45.27629089355469
SQO7NR5R,9130,family,9,47,1,-92.98883819580078,45.28028869628906
BLC0ZJ7C,9131,center,365,94,4,-92.98855,45.09923
ZJQ2MP6H,9132,family,118,24,3,-92.98851000000001,45.16297
KWJ3TZ4U,9133,family,144,44,4,-92.98833465576172,45.16598892211914
JCT8MU7F,9134,center,292,36,1,-92.98821,45.28982
FUA3CK3B,9135,family,238,19,3,-92.9881,45.11926
BVA4MH0V,9136,center,185,77,1,-92.98793000000001,44.26737
JZS4MW8L,9137,center,373,74,4,-92.98784000000001,43.6486
NQF5VI2G,9138,center,268,61,1,-92.98784000000001,44.91506
AJW4JI4U,9139,family,56,23,4,-92.98754,43.66097
WGU4DG9R,9140,center,295,96,2,-92.9874267578125,44.91487503051758
UPP1CI3K,9141,family,270,10,2,-92.98728,45.16599
MYE3CB1F,9142,family,162,38,4,-92.98712999999999,45.40095
KMG3DP5N,9143,family,9,4,1,-92.98712158203125,45.30832290649414
QMT9SG7H,9144,center,310,90,4,-92.98708343505859,45.52484893798828
DLB1PS8W,9145,family,144,10,4,-92.98697662353516,44.98088073730469
PRU1IU1O,9146,family,12,24,1,-92.98683929443359,45.51982116699219
GFR6SI8E,9147,family,12,39,1,-92.98671,45.10832
SHT7EU6Z,9148,center,417,31,4,-92.98668000000001,45.01329
ITA9HP2N,9149,center,295,68,1,-92.98664093017578,45.10808563232422
IXQ0CG2O,9150,family,90,26,2,-92.98654000000001,45.0219
WPS0AD7P,9151,center,412,77,4,-92.98651,45.33645
CTG7CH4V,9152,family,161,3,3,-92.98582,44.26502
CRG6KW9W,9153,center,318,68,2,-92.98578643798828,45.14739227294922
KRB0XE6F,9154,center,465,49,3,-92.98578000000001,45.05392
FQO7US5F,9155,family,267,40,4,-92.98556518554688,44.83613967895508
ORT8VJ0Z,9156,family,51,34,3,-92.98553,45.03877
QCZ9EH0V,9157,family,2,38,1,-92.98548126220703,43.64950561523438
RFA0TV0F,9158,family,132,45,2,-92.98547000000001,45.14754
MGJ8KI0F,9159,family,290,16,3,-92.98538208007813,44.26701736450195
TJZ3BN8R,9160,family,165,35,2,-92.98519134521484,44.99482345581055
YSA7YM6F,9161,family,0,6,4,-92.98514,44.83611
PEJ9FC7R,9162,center,117,66,2,-92.98503,43.65739
IEH6EX8Y,9163,center,260,61,4,-92.98501,45.16039
UYW5VI7P,9164,family,8,26,2,-92.985,45.01283
YFT2KA7B,9165,family,141,46,4,-92.98496,44.26692
ZJB7KK6H,9166,family,17,15,3,-92.98494,43.67049
GEI2CH4D,9167,center,464,86,1,-92.98479461669922,43.66366958618164
ACF1UP5O,9168,family,137,5,1,-92.98457000000001,44.8351
DKM0ZB1K,9169,center,279,40,2,-92.98453000000001,45.03979
AVN4OZ3Z,9170,family,183,40,2,-92.98452,45.04659
UNB6BH7O,9171,family,119,24,2,-92.98439999999999,45.32206
UGE0LL2M,9172,family,228,38,4,-92.98430000000001,45.38568
QAF2XH3D,9173,center,433,68,3,-92.98418,44.27548
EYE7AJ2T,9174,center,200,21,1,-92.98381000000001,43.66925
ULM3JJ8M,9175,center,464,33,4,-92.98375,44.96226
TRB2OL7W,9176,family,66,23,1,-92.98358,43.66128
UEN1HA7O,9177,family,42,25,4,-92.98356,43.91178
POT3RT2W,9178,family,65,6,2,-92.98350000000001,45.17012
DIC5AG3B,9179,family,267,33,3,-92.98321,44.82881
YRC9XS3Z,9180,family,59,5,4,-92.98316,45.31933
ATL1KW2H,9181,family,297,25,1,-92.98302,45.162
COP4TU5R,9182,family,129,49,3,-92.98297,45.0296
CNI3TB7S,9183,family,136,35,1,-92.98287999999999,43.66192
XBB7KG4D,9184,family,133,8,2,-92.98283000000001,45.01083
WMZ8ZE8C,9185,family,10,48,1,-92.98272705078125,44.83610916137695
MNF8XF5I,9186,family,173,48,4,-92.98265075683594,44.83494186401367
FMU1NF3D,9187,family,129,4,1,-92.98262,45.01006
YAG7OM4O,9188,family,60,0,2,-92.98261260986328,45.01032257080078
OIF8BR4V,9189,center,405,83,3,-92.98253631591797,45.50525665283203
JHQ2LO1C,9190,center,377,77,2,-92.9825,45.5053
PCN7UD0C,9191,center,339,93,1,-92.98226,44.83941
RPY1JP7I,9192,center,248,60,2,-92.98224639892578,45.01727676391602
MFV2JK5B,9193,family,160,44,2,-92.98197999999999,44.97612
WTB6UA7E,9194,family,151,10,2,-92.98196411132813,45.05275344848633
SOC7WU5B,9195,family,234,6,1,-92.9819,45.02906
XUF8YC8O,9196,family,255,13,3,-92.98188,45.01723
CFM4BE2W,9197,family,141,17,4,-92.98186492919922,45.16945648193359
SOG6GJ6R,9198,family,278,32,4,-92.98174285888672,45.40000152587891
NBA4IW2J,9199,family,162,3,3,-92.9817,45.40172
VZY7ZI8R,9200,center,285,59,3,-92.98166999999999,44.84011
POI1EB4M,9201,family,121,30,3,-92.98137,45.70442
TPQ8MN2Q,9202,center,439,91,4,-92.98128,43.67045
JOG3HR1N,9203,family,168,4,2,-92.98125,43.67597
SLT8ZH0U,9204,family,37,22,4,-92.98116302490234,45.16171264648438
IET4TP4G,9205,center,121,25,4,-92.98116,45.16148
BCB3UV7G,9206,center,430,65,2,-92.9811,43.65674
FYN2PX0S,9207,family,270,9,2,-92.98106384277344,45.26977920532227
TMC7CP2V,9208,family,238,0,4,-92.98103332519531,43.67946243286133
IEA2CM2X,9209,family,246,6,4,-92.98096,45.32674
LXV2FG0P,9210,family,198,7,4,-92.98083,47.42597
AYA2CZ9I,9211,family,227,42,1,-92.98072999999999,45.32051
KAJ1EE5K,9212,family,152,39,4,-92.98071,45.2678
SZQ5LS5F,9213,family,44,21,2,-92.98045349121094,44.91234588623047
WIO7KE3Z,9214,family,268,27,2,-92.98043,45.16054
VGI3EE2P,9215,family,142,9,1,-92.98006,45.16565
IEA4LB7J,9216,center,122,84,4,-92.97999,44.91286
RZS9NA8S,9217,family,120,24,4,-92.97995758056641,45.24815368652344
NGV6AW3X,9218,family,2,11,2,-92.97978999999999,44.91285
GXZ4GS0J,9219,center,117,96,3,-92.97976,44.93869
KZD6EE0B,9220,family,130,24,2,-92.97968292236328,43.67265319824219
EVS5GO3A,9221,family,87,5,2,-92.97962951660156,45.17030334472656
REG1YZ5N,9222,family,251,32,2,-92.97962188720703,45.165771484375
TNT4EP0F,9223,family,196,44,3,-92.97960999999999,45.17005
VQQ8GE8Q,9224,family,116,25,2,-92.97942999999999,43.68768
GRL4BJ3C,9225,family,44,34,4,-92.97928,44.9779
CFC9RU0T,9226,family,91,43,4,-92.97891235351563,44.91314315795898
HXM8BG0O,9227,family,26,44,2,-92.97891,44.91294
PMG1TU5C,9228,family,274,4,3,-92.97886,43.66906
SJK6CC7Y,9229,family,12,42,1,-92.97868347167969,43.66917419433594
GKJ7DD6D,9230,center,223,47,2,-92.97848510742188,45.05022048950195
PCC4WV4S,9231,family,111,49,3,-92.9781494140625,45.27194976806641
TYD0IB3H,9232,family,146,23,2,-92.97809,45.01884
HON5MU8A,9233,family,216,40,1,-92.97806,44.83974
HLG7OR7O,9234,center,247,32,1,-92.97762,45.05672
IWV8UT8Z,9235,family,282,48,3,-92.97761535644531,45.05644607543945
HSS9VF5J,9236,center,371,97,4,-92.97745999999999,43.66289
PZO6EQ2B,9237,family,284,25,2,-92.97742,45.53787
XJW8CI4R,9238,family,268,47,2,-92.97731,44.83245
XIX5YM5T,9239,center,372,72,1,-92.97707,45.83365
YTC8NR9C,9240,center,150,73,2,-92.97695,45.33019
DVO6TW5G,9241,family,29,11,3,-92.97694,44.93499
FFW9FK5Q,9242,family,120,15,4,-92.97660000000001,44.82823
WJY1OF7B,9243,family,267,26,4,-92.97660000000001,44.98069
MYV4BL0K,9244,center,309,33,3,-92.97659,45.26751
JFD2RH4T,9245,family,127,7,1,-92.9765,44.83445
JST6RH9V,9246,center,141,23,2,-92.97647000000001,44.95081
MJE8CD9T,9247,family,172,36,2,-92.97631,45.26796
YRW8QG0N,9248,family,111,2,3,-92.97628784179688,45.3301887512207
QPS0NJ8H,9249,family,100,21,1,-92.97620000000001,44.93029
HFD5UZ8B,9250,family,13,29,3,-92.9761,44.83601
DMF0NG8B,9251,center,210,25,1,-92.97608947753906,44.83572769165039
UYF9IH1F,9252,center,382,54,1,-92.97604,45.57275
KRP3ZR9J,9253,family,22,11,1,-92.97602999999999,44.83013
VFD2QN2M,9254,family,176,33,2,-92.97582244873047,44.95899963378906
TZG7PZ2D,9255,family,239,47,1,-92.97575000000001,45.26578
FAJ8MO7R,9256,family,21,22,3,-92.97573,44.83634
WHW0UH9A,9257,center,291,81,2,-92.97524,45.24634
YQJ9WV8N,9258,family,89,42,3,-92.97502899169922,45.25152587890625
PXM3SU8X,9259,family,175,40,3,-92.97502899169922,45.32865142822266
FQQ5HS2I,9260,family,36,30,4,-92.97488,43.65586
IVQ3KM7D,9261,center,108,100,1,-92.97466278076172,45.82176208496094
BIP0AO6C,9262,family,129,22,1,-92.97438,45.82313
FCT6ZM0C,9263,family,280,46,2,-92.97436999999999,45.32707
NAO0DL2O,9264,family,129,39,4,-92.97394,44.86148
TSP1ZA1A,9265,family,298,21,3,-92.97384,45.25212
HIB1TX7D,9266,family,132,50,3,-92.97366,44.83102
YEY9GV7R,9267,center,260,39,2,-92.97356414794922,44.86103057861328
UUG7PF1Z,9268,family,26,5,3,-92.9735,45.10368
PRG0RE8H,9269,center,275,95,2,-92.97335,45.83504
KED4KY0S,9270,family,230,35,4,-92.97302999999999,45.02038
NJZ5KN1B,9271,family,257,9,1,-92.97295,45.82477
WRF4YS2Z,9272,family,250,29,1,-92.97293090820313,44.85591888427734
ETQ8NW4F,9273,family,239,31,4,-92.97282,45.82354
MGH9EB5O,9274,family,300,4,4,-92.97281,45.41779
ZES3SG7U,9275,family,26,22,1,-92.97259,44.82816
VOW1ZN3D,9276,family,176,37,4,-92.97252,43.66456
DZW4KC3P,9277,family,141,49,3,-92.97248840332031,44.2692756652832
SMM9PV3Q,9278,family,40,42,3,-92.97244000000001,44.98868
SHJ1GF5Y,9279,center,165,71,2,-92.97241973876953,45.67693328857422
HOD6OR9Q,9280,center,376,44,1,-92.97234,44.97908
UWT3AU8I,9281,center,207,85,3,-92.97230529785156,44.71809768676758
QUS7BI1G,9282,family,110,45,2,-92.9723,43.68357
ODI5EX6X,9283,family,269,43,2,-92.97228,45.67687
LUR1QW9R,9284,center,397,85,4,-92.9722,45.15864
ZXY7BL8Q,9285,center,165,36,2,-92.97201,44.9802
TGQ6TB5L,9286,center,483,86,2,-92.971813,45.82273
NJW3ZW5A,9287,family,131,15,2,-92.971812,45.82273
YWC3RR0M,9288,family,237,46,1,-92.97169,44.82057
BFW5XH3R,9289,family,183,42,1,-92.97113,43.68171
PFW7QJ3H,9290,family,233,45,1,-92.97105999999999,45.25555
SCE1EQ9P,9291,center,262,50,1,-92.971023,45.68847
EGD1DM5M,9292,family,280,35,1,-92.97102099999999,45.68847
LSD8CQ7G,9293,center,415,88,4,-92.971,44.95184
UCR3DB0F,9294,family,129,10,4,-92.97087000000001,43.6818
BIU4HU1W,9295,family,130,2,1,-92.97069549560547,45.69896697998047
VCB8MH4H,9296,center,408,82,4,-92.97054,45.82222
MTR3GO9H,9297,family,70,9,2,-92.97052764892578,44.96893310546875
FYD9IW2U,9298,family,4,30,1,-92.97052001953125,45.4918098449707
XLF3RR2D,9299,family,1,31,1,-92.97051999999999,45.49182
KVI8HT8D,9300,family,264,45,4,-92.97042846679688,45.81355667114258
XVU2HV6B,9301,center,383,51,1,-92.97041,45.62967
INK1GK9Q,9302,family,173,21,3,-92.97037,44.82779
IET8QJ4Y,9303,family,273,48,4,-92.97022247314453,44.8802604675293
INK4OP9Z,9304,center,317,88,4,-92.97014,44.87948
CBJ9WG3B,9305,family,139,4,2,-92.96997,45.82191
EIW5BR5W,9306,center,112,46,4,-92.96981,45.823
NHH6CL8D,9307,family,242,5,2,-92.96975000000001,45.81338
PEQ2IB5U,9308,center,137,100,4,-92.96954,43.65118
OAM6XX1S,9309,center,481,32,4,-92.96934,45.31639
NCM5OS1F,9310,center,421,96,3,-92.96917000000001,44.86574
NBE7GV3A,9311,family,149,16,2,-92.96908569335938,44.90069580078125
FCB2DK7T,9312,family,182,18,2,-92.96903,45.00176
BQV7BV0R,9313,center,192,73,4,-92.96896,44.90096
LWJ0KX3C,9314,family,164,24,3,-92.96861,43.66042
TDD5MB7R,9315,center,170,71,3,-92.96841000000001,44.67327
OSK7RJ7R,9316,family,246,17,1,-92.96802,45.83661
MFN8ZW7Q,9317,center,276,84,3,-92.96799,44.89883
EFU3ZH0F,9318,family,86,36,1,-92.96772,44.95288
QCA2YW0F,9319,family,297,22,2,-92.96760999999999,45.819
MTL9AK6D,9320,family,254,14,3,-92.96757,45.68152
SAV9UV2X,9321,family,198,37,2,-92.96754,45.68676
EXR5MI3Z,9322,center,323,89,1,-92.96731567382813,44.95315551757813
AKN5CF7Y,9323,family,43,3,2,-92.96720999999999,44.85652
JOV1DV0Z,9324,center,485,88,3,-92.96684999999999,44.9176
JQC3VP8D,9325,family,252,4,4,-92.966612,45.50842
GPQ7AZ5Y,9326,family,197,35,2,-92.96657562255859,44.99883651733398
ZKG7AS4W,9327,family,241,1,1,-92.96652,45.82903
XSH2CN4M,9328,family,94,34,2,-92.96633148193359,44.81002426147461
LLI9OV5V,9329,center,265,22,2,-92.9663,44.96718
KGW6JM3D,9330,family,98,47,2,-92.96610260009766,44.67514419555664
QIN7QK3L,9331,family,92,47,1,-92.96610260009766,44.84384918212891
MMH0TF3M,9332,center,322,97,1,-92.96562,45.27211
SUJ4VG3M,9333,center,484,48,1,-92.9656,45.0417
XOJ3ML2R,9334,center,158,63,3,-92.96532999999999,44.82017
DGK0OA0P,9335,family,229,19,3,-92.96504,44.26356
EFO9QR4I,9336,family,297,47,1,-92.96453094482422,44.93141937255859
UGC4BC0U,9337,center,415,33,3,-92.96446990966797,43.66763687133789
UWX4NO3Y,9338,family,3,33,3,-92.964422,43.66753
OSR0UM7P,9339,center,460,89,2,-92.964421,43.66753
TCS3ZK3E,9340,family,28,2,1,-92.96422576904297,44.88907623291016
MSQ4XY0N,9341,center,257,79,3,-92.9641,44.8504
VKL9SG6Q,9342,family,68,29,3,-92.96405,44.93142
YPI9WI4B,9343,center,213,59,1,-92.96404,45.65495
UNY3RN2J,9344,family,95,1,3,-92.96394348144531,45.00725555419922
BCQ4OJ4J,9345,family,184,16,1,-92.96368,44.82268
DPR9GB3D,9346,center,161,90,3,-92.96364593505859,44.96313858032227
MTP2HN0V,9347,family,270,31,3,-92.96341,45.26613
KKY2AN7Z,9348,center,465,27,3,-92.96337,44.82205
PVG0ND3S,9349,family,61,46,4,-92.96324,44.81818
UPU9PZ2R,9350,center,232,69,4,-92.96290999999999,43.66015
JGD1YV5J,9351,center,386,24,3,-92.9628,44.80756
LLT9ZW8E,9352,family,115,16,3,-92.96279907226563,44.80733871459961
PPS1IA1I,9353,family,185,14,2,-92.9627685546875,44.8345832824707
VKT1XO8B,9354,family,39,3,4,-92.96274,44.82262
ECX2PX2J,9355,family,219,35,2,-92.96244,44.67339
HEF0JP6I,9356,family,71,28,3,-92.96217,44.81039
ZCT1DS7I,9357,center,390,56,2,-92.96210000000001,44.91268
FJJ8OY2T,9358,family,175,0,4,-92.96194,44.98305
MIM0RM9C,9359,center,245,41,4,-92.96194,45.83586
DMV1DI8G,9360,family,0,37,2,-92.96173095703125,44.97480392456055
UVB9WX0O,9361,family,260,46,4,-92.96168,44.889
PRO6ZV9K,9362,center,328,87,4,-92.96156000000001,45.90344
JNJ7AS7G,9363,center,152,32,4,-92.96145,44.97476
SPG5YT2B,9364,center,410,64,1,-92.96131,45.04794
DJM4IG2O,9365,family,22,34,3,-92.9610595703125,45.04808044433594
PKF5WD8G,9366,family,261,23,1,-92.96083,44.98197
AZJ7HN8E,9367,family,18,19,1,-92.96054840087891,44.92282104492188
KEQ2BU7R,9368,family,160,30,1,-92.96046447753906,44.2169303894043
SGP6ZR3C,9369,family,191,27,4,-92.95992,44.91692
YSS7ZL0A,9370,family,97,9,1,-92.9598,44.81031
BLE7CJ6G,9371,family,51,49,3,-92.95977000000001,44.90193
JQU6GU1Q,9372,center,399,69,3,-92.95953369140625,45.50856018066406
KAR2FP3D,9373,center,377,69,1,-92.95951080322266,45.00202560424805
FHK4EP2E,9374,family,102,37,4,-92.95948,44.21692
ZSC5LE8Z,9375,family,106,2,3,-92.95923000000001,44.98353
XKC6ZP1K,9376,family,212,32,2,-92.9592,45.00192
PTM7WA3E,9377,center,289,83,4,-92.95897674560547,44.89292526245117
EJH3IQ9Q,9378,family,104,27,2,-92.95846,45.69218
ILA2MP2L,9379,family,69,50,4,-92.95806121826172,45.06313323974609
HRI7PJ2W,9380,family,235,0,1,-92.95801,45.02533
FNF0OY5K,9381,family,171,26,4,-92.95791,45.50872
YIX5TN2L,9382,family,194,3,3,-92.95783996582031,44.80950546264648
NVK5TK6U,9383,family,241,6,2,-92.95733,44.98081
PUR9OV6H,9384,family,227,2,1,-92.95695000000001,45.02434
QZF6LQ6I,9385,family,260,48,2,-92.95672,44.96415
DMT9KW9J,9386,center,434,39,3,-92.95669,45.37373
